SKU,IMG URL,Stock Status
100-1,"https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/orig/55-1_paris-hobnail-jug-2l-amber.jpg?6492dd22,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/55-1_paris-hobnail-jug-2l-amber.jpg?6492dd22,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/55-1_paris-hobnail-jug-2l-amber.jpg?6492dd22,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/55_d9688e27c4af15d740a81c3557051c07.jpg?6555d232,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/55_d9688e27c4af15d740a81c3557051c07.jpg?6555d232,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/55-2_paris-hobnail-jug-2l-amber.jpg?65d6299b,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/55-2_paris-hobnail-jug-2l-amber.jpg?65d6299b,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/55-3_paris-hobnail-jug-2l-amber.jpg?66fb930f,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/55-3_paris-hobnail-jug-2l-amber.jpg?66fb930f",Item in Stock
100-5,"https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/orig/181_paris-hobnail-jug-2l-beryl.jpg?6492d644,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181_paris-hobnail-jug-2l-beryl.jpg?6492d644,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181_paris-hobnail-jug-2l-beryl.jpg?6492d644,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-1_mix-jugs--2.jpg?65437249,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-1_mix-jugs--2.jpg?65437249,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-2_mix-jugs.jpg?654493b7,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-2_mix-jugs.jpg?654493b7,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-3_paris-hobnail-jug-2l-beryl.jpg?6549f306,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-3_paris-hobnail-jug-2l-beryl.jpg?6549f306,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-4_ambiente-2024-4.jpg?65d630bc,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-4_ambiente-2024-4.jpg?65d630bc,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-5_ambiente-2024-5.jpg?65d630bf,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-5_ambiente-2024-5.jpg?65d630bf,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-6_paris-hobnail-jug-2l-beryl.jpg?65d630c0,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/181-6_paris-hobnail-jug-2l-beryl.jpg?65d630c0",Item in Stock
100-7,"https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/orig/1138_paris-hobnail-jug-2l-blue-smoke.jpg?6492d657,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138_paris-hobnail-jug-2l-blue-smoke.jpg?6492d657,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138_paris-hobnail-jug-2l-blue-smoke.jpg?6492d657,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-1_mix-jugs--2.jpg?654371d7,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-1_mix-jugs--2.jpg?654371d7,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-2_mix-jugs.jpg?6544938c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-2_mix-jugs.jpg?6544938c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-3_paris-hobnail-jug-2l-blue-smoke.jpg?65d62be9,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-3_paris-hobnail-jug-2l-blue-smoke.jpg?65d62be9,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-4_ambiente-2024-4.jpg?65d6308e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-4_ambiente-2024-4.jpg?65d6308e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-5_ambiente-2024-5.jpg?65d63091,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-5_ambiente-2024-5.jpg?65d63091,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-6_paris-hobnail-jug-2l-blue-smoke.jpg?65d63590,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-6_paris-hobnail-jug-2l-blue-smoke.jpg?65d63590,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-7_paris-hobnail-jug-2l-blue-smoke.jpg?65d63596,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-7_paris-hobnail-jug-2l-blue-smoke.jpg?65d63596,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-8_paris-hobnail-jug-2l-blue-smoke.jpg?65d63598,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-8_paris-hobnail-jug-2l-blue-smoke.jpg?65d63598,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-9_paris-hobnail-jug-2l-blue-smoke.jpg?65d63725,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-9_paris-hobnail-jug-2l-blue-smoke.jpg?65d63725,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-10_paris-hobnail-jug-2l-blue-smoke.jpg?66f67155,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-10_paris-hobnail-jug-2l-blue-smoke.jpg?66f67155,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-11_paris-hobnail-jug-2l-blue-smoke.jpg?66f67158,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-11_paris-hobnail-jug-2l-blue-smoke.jpg?66f67158,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-12_paris-hobnail-jug-2l-blue-smoke.jpg?66f6715c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-12_paris-hobnail-jug-2l-blue-smoke.jpg?66f6715c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-13_paris-hobnail-jug-2l-blue-smoke.jpg?66f6715e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-13_paris-hobnail-jug-2l-blue-smoke.jpg?66f6715e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-14_paris-hobnail-jug-2l-blue-smoke.jpg?66f67160,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-14_paris-hobnail-jug-2l-blue-smoke.jpg?66f67160,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-15_paris-hobnail-jug-2l-blue-smoke.jpg?66f67162,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-15_paris-hobnail-jug-2l-blue-smoke.jpg?66f67162,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-16_paris-hobnail-jug-2l-blue-smoke.jpg?66f67165,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-16_paris-hobnail-jug-2l-blue-smoke.jpg?66f67165,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-17_paris-hobnail-jug-2l-blue-smoke.jpg?66f67168,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-17_paris-hobnail-jug-2l-blue-smoke.jpg?66f67168,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-18_paris-hobnail-jug-2l-blue-smoke.jpg?66f6716a,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-18_paris-hobnail-jug-2l-blue-smoke.jpg?66f6716a,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-19_paris-hobnail-jug-2l-blue-smoke.jpg?66f6716d,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-19_paris-hobnail-jug-2l-blue-smoke.jpg?66f6716d,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-20_paris-hobnail-jug-2l-blue-smoke.jpg?66f67170,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-20_paris-hobnail-jug-2l-blue-smoke.jpg?66f67170,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-21_paris-hobnail-jug-2l-blue-smoke.jpg?66f67172,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-21_paris-hobnail-jug-2l-blue-smoke.jpg?66f67172,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-22_paris-hobnail-jug-2l-blue-smoke.jpg?66f67174,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-22_paris-hobnail-jug-2l-blue-smoke.jpg?66f67174,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-23_paris-hobnail-jug-2l-blue-smoke.jpg?66f67176,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-23_paris-hobnail-jug-2l-blue-smoke.jpg?66f67176,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-24_paris-hobnail-jug-2l-blue-smoke.jpg?66f67179,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-24_paris-hobnail-jug-2l-blue-smoke.jpg?66f67179,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-25_paris-hobnail-jug-2l-blue-smoke.jpg?66f6717c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-25_paris-hobnail-jug-2l-blue-smoke.jpg?66f6717c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-26_paris-hobnail-jug-2l-blue-smoke.jpg?66f6717f,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-26_paris-hobnail-jug-2l-blue-smoke.jpg?66f6717f,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-27_paris-hobnail-jug-2l-blue-smoke.jpg?66f67183,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-27_paris-hobnail-jug-2l-blue-smoke.jpg?66f67183,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-28_paris-hobnail-jug-2l-blue-smoke.jpg?66f67186,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-28_paris-hobnail-jug-2l-blue-smoke.jpg?66f67186,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-29_paris-hobnail-jug-2l-blue-smoke.jpg?66f67189,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-29_paris-hobnail-jug-2l-blue-smoke.jpg?66f67189,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-30_paris-hobnail-jug-2l-blue-smoke.jpg?66f6718c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-30_paris-hobnail-jug-2l-blue-smoke.jpg?66f6718c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-31_paris-hobnail-jug-2l-blue-smoke.jpg?66f6718e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-31_paris-hobnail-jug-2l-blue-smoke.jpg?66f6718e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-32_paris-hobnail-jug-2l-blue-smoke.jpg?66f67193,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-32_paris-hobnail-jug-2l-blue-smoke.jpg?66f67193,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-33_paris-hobnail-jug-2l-blue-smoke.jpg?66f67195,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-33_paris-hobnail-jug-2l-blue-smoke.jpg?66f67195,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-34_paris-hobnail-jug-2l-blue-smoke.jpg?66f67198,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-34_paris-hobnail-jug-2l-blue-smoke.jpg?66f67198,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-35_paris-hobnail-jug-2l-blue-smoke.jpg?66f6719c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-35_paris-hobnail-jug-2l-blue-smoke.jpg?66f6719c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-36_paris-hobnail-jug-2l-blue-smoke.jpg?66f6719e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1138-36_paris-hobnail-jug-2l-blue-smoke.jpg?66f6719e",Item in Stock
100-9,"https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/orig/1144_paris-hobnail-jug-2l-cashmere.jpg?6492d671,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144_paris-hobnail-jug-2l-cashmere.jpg?6492d671,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144_paris-hobnail-jug-2l-cashmere.jpg?6492d671,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-1_mix-jugs.jpg?6544930b,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-1_mix-jugs.jpg?6544930b,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-2_ambiente-2024-4.jpg?65d63215,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-2_ambiente-2024-4.jpg?65d63215,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-3_paris-hobnail-jug-2l-cashmere.jpg?65d63218,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-3_paris-hobnail-jug-2l-cashmere.jpg?65d63218,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-4_paris-hobnail-jug-2l-cashmere.jpg?665fff55,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-4_paris-hobnail-jug-2l-cashmere.jpg?665fff55,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-5_paris-hobnail-jug-2l-cashmere.jpg?66600f4e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-5_paris-hobnail-jug-2l-cashmere.jpg?66600f4e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-6_paris-hobnail-jug-2l-cashmere.jpg?66600f4e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-6_paris-hobnail-jug-2l-cashmere.jpg?66600f4e,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-7_paris-hobnail-jug-2l-cashmere.jpg?66600f4f,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-7_paris-hobnail-jug-2l-cashmere.jpg?66600f4f,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-8_paris-hobnail-jug-2l-cashmere.jpg?66600f50,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-8_paris-hobnail-jug-2l-cashmere.jpg?66600f50,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-9_paris-hobnail-jug-2l-cashmere.jpg?66600f50,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-9_paris-hobnail-jug-2l-cashmere.jpg?66600f50,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-10_paris-hobnail-jug-2l-cashmere.jpg?66600f51,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-10_paris-hobnail-jug-2l-cashmere.jpg?66600f51,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-11_paris-hobnail-jug-2l-cashmere.jpg?66f67180,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-11_paris-hobnail-jug-2l-cashmere.jpg?66f67180,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-12_paris-hobnail-jug-2l-cashmere.jpg?66f67183,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-12_paris-hobnail-jug-2l-cashmere.jpg?66f67183,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-13_paris-hobnail-jug-2l-cashmere.jpg?66f67185,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-13_paris-hobnail-jug-2l-cashmere.jpg?66f67185,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-14_paris-hobnail-jug-2l-cashmere.jpg?66f67187,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-14_paris-hobnail-jug-2l-cashmere.jpg?66f67187,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-15_paris-hobnail-jug-2l-cashmere.jpg?66f6718a,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-15_paris-hobnail-jug-2l-cashmere.jpg?66f6718a,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-16_paris-hobnail-jug-2l-cashmere.jpg?66f6718d,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-16_paris-hobnail-jug-2l-cashmere.jpg?66f6718d,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-17_paris-hobnail-jug-2l-cashmere.jpg?66f6718f,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-17_paris-hobnail-jug-2l-cashmere.jpg?66f6718f,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-18_paris-hobnail-jug-2l-cashmere.jpg?66f67191,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-18_paris-hobnail-jug-2l-cashmere.jpg?66f67191,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-19_paris-hobnail-jug-2l-cashmere.jpg?66f67193,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-19_paris-hobnail-jug-2l-cashmere.jpg?66f67193,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-20_paris-hobnail-jug-2l-cashmere.jpg?66f67196,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-20_paris-hobnail-jug-2l-cashmere.jpg?66f67196,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-21_paris-hobnail-jug-2l-cashmere.jpg?66f67199,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-21_paris-hobnail-jug-2l-cashmere.jpg?66f67199,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-22_paris-hobnail-jug-2l-cashmere.jpg?66f6719c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-22_paris-hobnail-jug-2l-cashmere.jpg?66f6719c,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-23_paris-hobnail-jug-2l-cashmere.jpg?66f6719f,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-23_paris-hobnail-jug-2l-cashmere.jpg?66f6719f,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-24_paris-hobnail-jug-2l-cashmere.jpg?66f671a2,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-24_paris-hobnail-jug-2l-cashmere.jpg?66f671a2,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-25_paris-hobnail-jug-2l-cashmere.jpg?66f671a5,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-25_paris-hobnail-jug-2l-cashmere.jpg?66f671a5,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-26_paris-hobnail-jug-2l-cashmere.jpg?66f671a8,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-26_paris-hobnail-jug-2l-cashmere.jpg?66f671a8,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-27_paris-hobnail-jug-2l-cashmere.jpg?66f671ab,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-27_paris-hobnail-jug-2l-cashmere.jpg?66f671ab,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-28_paris-hobnail-jug-2l-cashmere.jpg?66f671ae,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-28_paris-hobnail-jug-2l-cashmere.jpg?66f671ae,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-29_paris-hobnail-jug-2l-cashmere.jpg?66f671b1,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-29_paris-hobnail-jug-2l-cashmere.jpg?66f671b1,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-30_paris-hobnail-jug-2l-cashmere.jpg?66f671b5,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-30_paris-hobnail-jug-2l-cashmere.jpg?66f671b5,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-31_paris-hobnail-jug-2l-cashmere.jpg?66f671b8,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-31_paris-hobnail-jug-2l-cashmere.jpg?66f671b8,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-32_paris-hobnail-jug-2l-cashmere.jpg?66f671bb,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-32_paris-hobnail-jug-2l-cashmere.jpg?66f671bb,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-33_paris-hobnail-jug-2l-cashmere.jpg?66f671be,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-33_paris-hobnail-jug-2l-cashmere.jpg?66f671be,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-34_paris-hobnail-jug-2l-cashmere.jpg?66f671c1,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-34_paris-hobnail-jug-2l-cashmere.jpg?66f671c1,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-35_paris-hobnail-jug-2l-cashmere.jpg?66f671c4,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-35_paris-hobnail-jug-2l-cashmere.jpg?66f671c4,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-36_paris-hobnail-jug-2l-cashmere.jpg?66f671c7,https://cdn.myshoptet.com/usr/www.annavonlipa.com/user/shop/big/1144-36_paris-hobnail-jug-2l-cashmere.jpg?66f671c7",Preorder
